word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
crucial,7,6-8,intermediate_6_to_8,1983,36,false,adj,tier1_ngsl_general+ngsl_rank_1983+grade_estimate_7,intermediate,3.998,29.33,9.164,intermediate_seed,intermediate_6_to_8.csv
crucible,12,9-12,advanced_9_to_12,9205,107,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.241,8.155,29.148,advanced_seed,advanced_9_to_12.csv
crucifix,10,9-12,advanced_9_to_12,6206,374,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.551,8.567,29.509,advanced_seed,advanced_9_to_12.csv
crucify,11,9-12,advanced_9_to_12,8209,186,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.375,7.834,28.605,advanced_seed,advanced_9_to_12.csv
crude,8,6-8,intermediate_6_to_8,708,17,true,adj,tier2_nawl_academic+nawl_rank_708+grade_estimate_8,intermediate,6.659,29.645,11.002,intermediate_seed,intermediate_6_to_8.csv
crumb,10,9-12,advanced_9_to_12,5225,357,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.339,10.552,29.795,advanced_seed,advanced_9_to_12.csv
crumble,4,k-5th grade,beginner_k_to_5,148,,false,n,elementary_fill+grade4+grade4_week8_item8,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
crumple,10,9-12,advanced_9_to_12,5226,457,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.602,10.135,29.869,advanced_seed,advanced_9_to_12.csv
crunch,9,9-12,advanced_9_to_12,4207,741,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.525,10.801,30.013,advanced_seed,advanced_9_to_12.csv
crusade,9,9-12,advanced_9_to_12,4208,1014,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.806,10.408,30.107,advanced_seed,advanced_9_to_12.csv
crusher,4,k-5th grade,beginner_k_to_5,214,,false,n,elementary_fill+grade4+grade4_week11_item14,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
crust,4,k-5th grade,beginner_k_to_5,200,,false,n,elementary_fill+grade4+grade4_week10_item20,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
crutch,11,9-12,advanced_9_to_12,7227,232,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.23,8.407,28.669,advanced_seed,advanced_9_to_12.csv
crux,11,9-12,advanced_9_to_12,8210,222,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.219,7.892,28.656,advanced_seed,advanced_9_to_12.csv
cry,1,k-5th grade,beginner_k_to_5,226,,false,v,elementary_fill+grade1+grade1_week29_item2,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
crypt,11,9-12,advanced_9_to_12,8211,485,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.417,8.656,28.886,advanced_seed,advanced_9_to_12.csv
cryptic,11,9-12,advanced_9_to_12,8212,224,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.422,7.895,28.658,advanced_seed,advanced_9_to_12.csv
crystal,7,6-8,intermediate_6_to_8,521,28,true,n,tier2_nawl_academic+nawl_rank_521+grade_estimate_7,intermediate,5.948,29.264,11.106,intermediate_seed,intermediate_6_to_8.csv
crystalline,11,9-12,advanced_9_to_12,8213,277,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.475,8.466,30.921,advanced_seed,advanced_9_to_12.csv
cub,9,9-12,advanced_9_to_12,4209,377,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.353,10.07,29.811,advanced_seed,advanced_9_to_12.csv
cube,9,9-12,advanced_9_to_12,3239,1368,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,3.684,10.511,30.197,advanced_seed,advanced_9_to_12.csv
cubicle,11,9-12,advanced_9_to_12,7228,239,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.438,7.917,28.677,advanced_seed,advanced_9_to_12.csv
cubism,11,9-12,advanced_9_to_12,7229,406,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.371,9.095,30.233,advanced_seed,advanced_9_to_12.csv
cuckoo,11,9-12,advanced_9_to_12,7230,521,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.435,8.68,28.908,advanced_seed,advanced_9_to_12.csv
cucumber,10,9-12,advanced_9_to_12,6207,252,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.451,8.435,29.393,advanced_seed,advanced_9_to_12.csv
cuddle,10,9-12,advanced_9_to_12,6208,599,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.471,8.728,28.949,advanced_seed,advanced_9_to_12.csv
cue,7,6-8,intermediate_6_to_8,327,46,true,n,tier2_nawl_academic+nawl_rank_327+grade_estimate_7,intermediate,7.849,29.399,11.224,intermediate_seed,intermediate_6_to_8.csv
cuff,10,9-12,advanced_9_to_12,5227,490,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.419,10.159,29.889,advanced_seed,advanced_9_to_12.csv
cuisine,10,9-12,advanced_9_to_12,5228,501,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.625,10.167,29.896,advanced_seed,advanced_9_to_12.csv
culinary,10,9-12,advanced_9_to_12,6209,246,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.445,8.427,29.386,advanced_seed,advanced_9_to_12.csv
cull,11,9-12,advanced_9_to_12,7231,294,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.29,7.986,28.738,advanced_seed,advanced_9_to_12.csv
culminate,9,9-12,advanced_9_to_12,4211,1137,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.836,11.448,32.242,advanced_seed,advanced_9_to_12.csv
culpable,11,9-12,advanced_9_to_12,8214,148,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.319,8.259,29.239,advanced_seed,advanced_9_to_12.csv
culprit,10,9-12,advanced_9_to_12,6210,340,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.526,8.035,28.781,advanced_seed,advanced_9_to_12.csv
cult,9,9-12,advanced_9_to_12,3240,1092,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,3.625,10.434,30.13,advanced_seed,advanced_9_to_12.csv
cultivate,9,9-12,advanced_9_to_12,3241,2006,false,v,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.983,11.644,32.413,advanced_seed,advanced_9_to_12.csv
cultural,7,6-8,intermediate_6_to_8,1265,69,false,adj,tier1_ngsl_general+ngsl_rank_1265+grade_estimate_7,intermediate,4.139,30.018,10.028,intermediate_seed,intermediate_6_to_8.csv
culture,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,268,170,false,n,elementary_fill+grade3+grade3_week17_item12 | tier1_ngsl_general+ngsl_rank_568+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,20.353,20.804,7.579,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
cum,12,9-12,advanced_9_to_12,9206,306,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.3,8.0,28.75,advanced_seed,advanced_9_to_12.csv
cumbersome,11,9-12,advanced_9_to_12,7232,295,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.491,8.487,29.439,advanced_seed,advanced_9_to_12.csv
cumulative,10,9-12,advanced_9_to_12,5229,750,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.728,11.305,32.117,advanced_seed,advanced_9_to_12.csv
cunning,10,9-12,advanced_9_to_12,6211,545,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.647,8.195,28.921,advanced_seed,advanced_9_to_12.csv
cup,1,k-5th grade,beginner_k_to_5,192,,false,n,elementary_fill+grade1+grade1_week24_item8,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cupboard,9,9-12,advanced_9_to_12,4212,1871,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.965,11.12,30.992,advanced_seed,advanced_9_to_12.csv
curator,9,9-12,advanced_9_to_12,4213,697,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.71,10.28,29.995,advanced_seed,advanced_9_to_12.csv
curb,4,k-5th grade,beginner_k_to_5,597,,false,n,elementary_fill+grade4+grade4_week30_item17,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
curd,12,9-12,advanced_9_to_12,9207,165,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.146,7.794,28.57,advanced_seed,advanced_9_to_12.csv
cure,8,6-8,intermediate_6_to_8,686,18,true,n,tier2_nawl_academic+nawl_rank_686+grade_estimate_8,intermediate,7.668,29.158,11.013,intermediate_seed,intermediate_6_to_8.csv
curfew,11,9-12,advanced_9_to_12,7233,286,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.283,8.477,28.73,advanced_seed,advanced_9_to_12.csv
curious,8,6-8,intermediate_6_to_8,2543,24,false,adj,tier1_ngsl_general+ngsl_rank_2543+grade_estimate_8,intermediate,3.919,29.725,10.472,intermediate_seed,intermediate_6_to_8.csv
curl,2,k-5th grade,beginner_k_to_5,138,,false,n,elementary_fill+grade2+grade2_week9_item10,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
curled,3,k-5th grade,beginner_k_to_5,322,,false,v,elementary_fill+grade3+grade3_week21_item2,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
currant,12,9-12,advanced_9_to_12,9208,155,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.33,7.774,28.552,advanced_seed,advanced_9_to_12.csv
currency,7,6-8,intermediate_6_to_8,2144,32,false,n,tier1_ngsl_general+ngsl_rank_2144+grade_estimate_7,intermediate,3.974,29.799,9.836,intermediate_seed,intermediate_6_to_8.csv
current,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,590,164,false,adj,tier2_fry_filtered+fry_rank_890+grade3_week4_item13 | tier1_ngsl_general+ngsl_rank_590+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,20.344,20.792,7.568,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
currently,7,6-8,intermediate_6_to_8,1293,67,false,adv,tier1_ngsl_general+ngsl_rank_1293+grade_estimate_7,intermediate,4.132,30.009,10.021,intermediate_seed,intermediate_6_to_8.csv
curriculum,7,6-8,intermediate_6_to_8,494,30,true,n,tier2_nawl_academic+nawl_rank_494+grade_estimate_7,intermediate,5.961,29.782,11.821,intermediate_seed,intermediate_6_to_8.csv
curry,10,9-12,advanced_9_to_12,5230,627,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.482,10.743,29.963,advanced_seed,advanced_9_to_12.csv
curse,9,9-12,advanced_9_to_12,3242,1334,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.677,11.003,30.19,advanced_seed,advanced_9_to_12.csv
cursor,11,9-12,advanced_9_to_12,8215,361,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.342,8.555,28.799,advanced_seed,advanced_9_to_12.csv
cursory,11,9-12,advanced_9_to_12,8216,176,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.362,7.816,28.589,advanced_seed,advanced_9_to_12.csv
curt,10,9-12,advanced_9_to_12,6212,359,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.34,8.054,28.797,advanced_seed,advanced_9_to_12.csv
curtail,10,9-12,advanced_9_to_12,5231,560,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.654,10.205,29.929,advanced_seed,advanced_9_to_12.csv
curtain,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,480,18,false,n,elementary_fill+grade3+grade3_week30_item16 | tier1_ngsl_general+ngsl_rank_2778+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,19.868,20.158,7.013,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
curve,2,k-5th grade,beginner_k_to_5,135,,false,n,elementary_fill+grade2+grade2_week9_item7,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
cushion,9,9-12,advanced_9_to_12,4215,1197,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.849,10.465,30.157,advanced_seed,advanced_9_to_12.csv
custard,11,9-12,advanced_9_to_12,7234,286,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.483,7.977,28.73,advanced_seed,advanced_9_to_12.csv
custodian,11,9-12,advanced_9_to_12,8217,263,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.462,8.449,29.405,advanced_seed,advanced_9_to_12.csv
custody,9,9-12,advanced_9_to_12,3243,1754,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.948,10.597,30.273,advanced_seed,advanced_9_to_12.csv
custom,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,221,28,false,n,elementary_fill+grade3+grade3_week14_item13 | tier1_ngsl_general+ngsl_rank_2371+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,20.748,20.764,7.106,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
customary,4,k-5th grade,beginner_k_to_5,617,,false,adj,elementary_fill+grade4+grade4_week31_item17,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
customer,6,6-8,intermediate_6_to_8,487,205,false,n,tier1_ngsl_general+ngsl_rank_487+grade_estimate_6,intermediate,8.399,29.366,8.333,intermediate_seed,intermediate_6_to_8.csv
customise,10,9-12,advanced_9_to_12,6213,222,false,v,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.419,8.392,29.356,advanced_seed,advanced_9_to_12.csv
cut,1,k-5th grade,beginner_k_to_5,12,,false,v,tier1_dolch+dolch_grade3+fry_overlap+grade1_week13_item5,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
cute,10,9-12,advanced_9_to_12,5232,320,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.311,10.015,29.763,advanced_seed,advanced_9_to_12.csv
cutlery,12,9-12,advanced_9_to_12,9209,309,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.502,8.003,28.753,advanced_seed,advanced_9_to_12.csv
cycle,2,k-5th grade,beginner_k_to_5,64,,true,n,elementary_fill+grade2+grade2_week4_item16,beginner,27.8,8.5,6.0,beginner_seed,beginner_k_to_5.csv
cyclic,8,6-8,intermediate_6_to_8,697,17,true,adj,tier2_nawl_academic+nawl_rank_697+grade_estimate_8,intermediate,6.659,29.645,11.002,intermediate_seed,intermediate_6_to_8.csv
cyclone,12,9-12,advanced_9_to_12,9210,119,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.266,7.688,28.477,advanced_seed,advanced_9_to_12.csv
cylinder,7,6-8,intermediate_6_to_8,512,29,true,n,tier2_nawl_academic+nawl_rank_512+grade_estimate_7,intermediate,5.955,29.773,11.814,intermediate_seed,intermediate_6_to_8.csv
cylindrical,11,9-12,advanced_9_to_12,8218,184,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.373,8.33,30.801,advanced_seed,advanced_9_to_12.csv
cynical,9,9-12,advanced_9_to_12,3244,1309,false,adj,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.872,10.496,30.184,advanced_seed,advanced_9_to_12.csv
cypress,12,9-12,advanced_9_to_12,9211,238,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.437,7.916,28.676,advanced_seed,advanced_9_to_12.csv
cyst,12,9-12,advanced_9_to_12,9212,101,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.027,7.636,28.432,advanced_seed,advanced_9_to_12.csv
cystic,11,9-12,advanced_9_to_12,8219,245,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.244,8.425,28.685,advanced_seed,advanced_9_to_12.csv
dab,10,9-12,advanced_9_to_12,6214,403,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.37,8.093,28.831,advanced_seed,advanced_9_to_12.csv
dabble,11,9-12,advanced_9_to_12,8220,219,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.216,8.388,28.652,advanced_seed,advanced_9_to_12.csv
dad,7,6-8,intermediate_6_to_8,1632,49,false,n,tier1_ngsl_general+ngsl_rank_1632+grade_estimate_7,intermediate,5.863,29.417,9.24,intermediate_seed,intermediate_6_to_8.csv
daffodil,11,9-12,advanced_9_to_12,8221,328,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.517,8.523,29.47,advanced_seed,advanced_9_to_12.csv
daft,11,9-12,advanced_9_to_12,8222,665,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.498,8.263,28.981,advanced_seed,advanced_9_to_12.csv
dagger,10,9-12,advanced_9_to_12,6215,400,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.368,8.59,28.829,advanced_seed,advanced_9_to_12.csv
daily,2,k-5th grade,beginner_k_to_5,469,,false,n,elementary_fill+grade2+grade2_week30_item5,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
dainty,11,9-12,advanced_9_to_12,8223,202,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.196,8.361,28.628,advanced_seed,advanced_9_to_12.csv
dairy,9,9-12,advanced_9_to_12,4217,1080,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.622,10.93,30.126,advanced_seed,advanced_9_to_12.csv
daisy,11,9-12,advanced_9_to_12,7235,807,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.547,8.83,29.039,advanced_seed,advanced_9_to_12.csv
dal,11,9-12,advanced_9_to_12,8224,233,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.231,7.908,28.67,advanced_seed,advanced_9_to_12.csv
dale,9,9-12,advanced_9_to_12,4218,1132,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.635,10.446,30.14,advanced_seed,advanced_9_to_12.csv
dam,9,9-12,advanced_9_to_12,3245,921,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,3.581,10.375,30.078,advanced_seed,advanced_9_to_12.csv
damage,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,334,104,false,n,elementary_fill+grade4+grade4_week17_item14 | tier1_ngsl_general+ngsl_rank_908+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.034,21.146,7.44,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
dame,10,9-12,advanced_9_to_12,6216,911,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.579,8.371,29.075,advanced_seed,advanced_9_to_12.csv
damn,8,6-8,intermediate_6_to_8,2571,24,false,n,tier1_ngsl_general+ngsl_rank_2571+grade_estimate_8,intermediate,5.719,29.225,9.072,intermediate_seed,intermediate_6_to_8.csv
damp,8,6-8,intermediate_6_to_8,727,16,true,n,tier2_nawl_academic+nawl_rank_727+grade_estimate_8,intermediate,7.649,29.132,10.99,intermediate_seed,intermediate_6_to_8.csv
dance,3,k-5th grade,beginner_k_to_5,524,,false,v,tier2_fry_filtered+fry_rank_524+grade3_week10_item15,beginner,29.8,8.0,3.4,beginner_seed,beginner_k_to_5.csv
dandelion,12,9-12,advanced_9_to_12,9213,182,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.37,8.327,29.298,advanced_seed,advanced_9_to_12.csv
danger,7,6-8,intermediate_6_to_8,1416,60,false,n,tier1_ngsl_general+ngsl_rank_1416+grade_estimate_7,intermediate,4.907,29.976,9.292,intermediate_seed,intermediate_6_to_8.csv
dangerous,7,6-8,intermediate_6_to_8,1419,60,false,adj,tier1_ngsl_general+ngsl_rank_1419+grade_estimate_7,intermediate,4.107,30.476,11.392,intermediate_seed,intermediate_6_to_8.csv
dangerously,3,k-5th grade,beginner_k_to_5,472,,false,adv,elementary_fill+grade3+grade3_week30_item8,beginner,29.0,7.5,4.2,beginner_seed,beginner_k_to_5.csv
dangle,9,9-12,advanced_9_to_12,4219,555,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.451,10.702,29.926,advanced_seed,advanced_9_to_12.csv
dank,12,9-12,advanced_9_to_12,9214,142,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.109,7.745,28.527,advanced_seed,advanced_9_to_12.csv
dans,12,9-12,advanced_9_to_12,9215,58,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.9,7.466,28.283,advanced_seed,advanced_9_to_12.csv
dapple,12,9-12,advanced_9_to_12,9216,157,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.134,8.278,28.556,advanced_seed,advanced_9_to_12.csv
dare,8,6-8,intermediate_6_to_8,2401,27,false,n,tier1_ngsl_general+ngsl_rank_2401+grade_estimate_8,intermediate,5.741,29.255,9.098,intermediate_seed,intermediate_6_to_8.csv
dark,2,k-5th grade,beginner_k_to_5,491,,false,n,tier2_fry_filtered+fry_rank_491+grade2_week1_item12,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
darkness,2;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,530,18,false,n,elementary_fill+grade2+grade2_week34_item2 | tier1_ngsl_general+ngsl_rank_2780+buffer_from_beginner_grade_2+intermediate_buffer_addition+grade_estimate_6,intermediate,19.868,20.658,7.713,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
